449690.1827	25.582916	19.152923	11.984843	0.268979	21.535734	85.759113	19	60.449661
449690.776	25.702968	19.134139	11.980354	0.274102	21.581032	85.758173	19	60.440159
449692.907	25.539389	19.121994	11.918486	0.255941	21.472058	85.758211	19	60.36295
449694.183	25.587895	19.114928	11.901397	0.267713	21.444292	85.763771	19	60.320732
449694.463	25.536624	19.115808	11.885359	0.264118	21.489458	85.765324	19	60.308847
449695.8781	25.579595	19.112095	11.887389	0.269613	21.592372	85.763455	19	60.25866
449699.1921	25.574983	19.083311	11.926952	0.265925	21.55818	85.764887	19	60.201566
449700.786	25.710528	19.033112	11.922016	0.256258	21.415414	85.763994	19	60.210342
449701.0891	25.654837	19.017589	11.907953	0.257897	21.415414	85.763994	19	60.22353
449704.5049	25.712186	19.002535	11.870691	0.248956	21.544988	85.764041	19	60.205982
449704.783	25.571849	19.002585	11.876353	0.251377	21.551417	85.764041	19	60.205926
449707.446	25.705548	18.963802	11.873271	0.235973	21.471083	85.761753	19	60.260814
449708.68	25.63455	18.939344	11.873746	0.234744	21.469972	85.761456	19	60.301344
449708.9491	25.626621	18.932605	11.88047	0.229026	21.469972	85.761456	19	60.313853
449710.1971	25.640451	18.963727	11.863073	0.229845	21.487237	85.764217	19	60.303553
449711.866	25.684709	19.038351	11.792199	0.251061	21.558315	85.763771	19	60.239003
449713.4234	25.79166	19.012736	11.762797	0.253352	21.506993	85.75901	19	60.232971
449714.3507	25.641926	19.000909	11.744934	0.251713	21.474415	85.759289	19	60.255341
449715.7234	25.542891	18.957532	11.732306	0.270097	21.497603	85.759466	19	60.288445
449716.112	25.606335	18.960248	11.731076	0.262367	21.521061	85.762702	19	60.308897
449717.3713	25.77654	18.967582	11.75638	0.264621	21.508709	85.755765	19	60.31713
449719.604	25.745193	18.993432	11.804409	0.26788	21.423694	85.764264	19	60.271607
449720.0861	25.626988	19.03183	11.809196	0.269836	21.516248	85.765733	19	60.232346
449721.532	25.697433	19.007313	11.850462	0.258362	21.544013	85.757653	19	60.242378
449723.112	25.681021	19.029701	11.837275	0.249273	21.586955	85.760907	19	60.209404
449723.4011	25.650039	19.05167	11.839445	0.25609	21.51958	85.762339	19	60.183812
449725.2234	25.681574	19.122069	11.860996	0.260542	21.569556	85.762116	19	60.040744
449726.53	25.747958	19.076103	11.892158	0.270749	21.444427	85.762153	19	60.050932
449728.9371	25.667928	19.05954	11.879874	0.30288	21.509955	85.756611	19	60.019483
449729.222	25.700014	19.052877	11.883208	0.308076	21.445908	85.760545	19	60.020758
449731.378	25.718823	19.072817	11.893294	0.311746	21.532673	85.762116	19	59.965062
449731.891	25.726014	19.08518	11.882845	0.319178	21.508844	85.758657	19	59.939323
449734.8551	25.541047	19.137391	11.869657	0.356095	21.497133	85.763195	19	59.76977
449735.2551	25.819132	19.14786	11.870868	0.351681	21.436282	85.762878	19	59.740579
449736.948	25.60246	19.164876	11.875813	0.359392	21.495517	85.759122	19	59.637197
449738.0521	25.687475	19.171816	11.874053	0.348421	21.559931	85.756435	19	59.566682
449738.645	25.750354	19.158195	11.870961	0.349557	21.52944	85.758657	19	59.546356
449740.4272	25.672537	19.114526	11.877247	0.363509	21.468491	85.762386	19	59.499515
449742.31	25.798296	19.100385	11.90515	0.365222	21.44887	85.758285	19	59.444686
449743.494	25.630122	19.079464	11.898379	0.367439	21.523282	85.760535	19	59.42993
449743.777	25.618689	19.078886	11.897187	0.357604	21.523282	85.760535	19	59.423048
449746.041	25.823741	19.003474	11.876828	0.370009	21.506858	85.761707	19	59.464824
449746.316	25.674381	19.000029	11.872647	0.364589	21.509955	85.757671	19	59.468222
449748.4871	25.827429	19.0541	11.779375	0.345478	21.505512	85.763594	19	59.392572
449748.829	25.817103	19.047613	11.784283	0.331955	21.505512	85.763594	19	59.393001
449750.758	25.579222	19.038166	11.783966	0.327913	21.455769	85.760916	19	59.369757
449752.2581	25.77912	18.957348	11.787142	0.308635	21.497973	85.763009	19	59.455257
449752.7	25.663502	18.947122	11.788008	0.306642	21.477611	85.761679	19	59.472632
449754.5971	25.634733	18.971497	11.75299	0.277156	21.559426	85.765603	19	59.477083
449755.163	25.834989	18.953509	11.741321	0.274064	21.54721	85.75902	19	59.502159
449756.825	25.825216	18.917408	11.731598	0.270898	21.58682	85.763548	19	59.5687
449757.944	25.8077	18.908406	11.741321	0.270153	21.477611	85.75676	19	59.608975
449758.221	25.897677	18.912748	11.735416	0.276002	21.517964	85.762609	19	59.612984
449760.5241	25.63252	18.928908	11.690377	0.254544	21.568175	85.763641	19	59.643988
449761.131	25.817288	18.941171	11.684529	0.252402	21.579416	85.759196	19	59.647029
449762.637	25.868731	18.985117	11.671388	0.270749	21.585339	85.757439	19	59.622387
449763.051	25.743533	18.989333	11.665893	0.262553	21.540546	85.756704	19	59.619774
449765.013	25.794056	19.000825	11.695025	0.250651	21.569791	85.765138	19	59.615322
449767.1361	25.865043	18.954255	11.679611	0.232881	21.590151	85.765194	19	59.687606
449767.9271	25.772852	18.953476	11.649483	0.233086	21.542397	85.765845	19	59.700428
449768.308	25.721405	18.955663	11.647136	0.233328	21.542397	85.765845	19	59.703677
449770.858	25.883112	18.929713	11.607769	0.219135	21.532637	85.764124	19	59.787523
449771.376	25.798298	18.945764	11.596854	0.227256	21.584228	85.764933	19	59.781645
449773.867	25.871864	18.984187	11.612528	0.214907	21.583588	85.764971	19	59.773599
449774.337	25.777092	18.974841	11.620687	0.226623	21.541892	85.768746	19	59.786079
449775.2519	25.906711	18.953727	11.655769	0.237277	21.488953	85.769545	19	59.821538
449777.894	25.799773	18.954121	11.671127	0.232248	21.636522	85.769824	19	59.856023
449778.461	25.700568	18.970675	11.67814	0.232732	21.545088	85.768783	19	59.846687
449780.445	25.774512	18.936402	11.71244	0.219675	21.487472	85.76538	19	59.912651
449781.125	25.777646	18.933929	11.71027	0.21392	21.473404	85.76617	19	59.930452
449783.1581	25.791476	18.913955	11.726727	0.207028	21.515102	85.761846	19	59.999507
449783.671	25.722882	18.903042	11.721418	0.197491	21.469702	85.761846	19	60.025958
449785.315	25.788342	18.944675	11.714042	0.2055	21.513251	85.763055	19	60.029415
449785.873	25.79203	18.938455	11.717796	0.196895	21.530651	85.763371	19	60.045179
449787.6203	25.778754	18.954825	11.723533	0.191065	21.618014	85.760684	19	60.059562
449789.215	25.756811	18.968814	11.726168	0.201682	21.547074	85.762655	19	60.070551
449789.49	25.796824	18.970457	11.731812	0.201831	21.551887	85.762525	19	60.071798
449791.617	25.723436	18.973324	11.752394	0.213398	21.506587	85.763278	19	60.089827
449793.4521	25.812313	18.96827	11.774113	0.236756	21.56804	85.767044	19	60.108344
449793.7234	25.695959	18.957683	11.774057	0.232024	21.56804	85.767044	19	60.117121
449794.46	25.802541	18.953777	11.777195	0.239829	21.526208	85.762376	19	60.136868
449796.602	25.632707	18.923887	11.746788	0.253408	21.49363	85.768708	19	60.210095
449797.0501	25.644879	18.935195	11.755561	0.248807	21.553603	85.766179	19	60.208869
449798.865	25.904501	18.942856	11.779589	0.266632	21.584328	85.76856	19	60.240609
449800.5574	25.799406	18.973617	11.783798	0.265627	21.532366	85.76551	19	60.236124
449802.5761	25.757181	18.995704	11.758085	0.2763	21.582107	85.767676	19	60.2293
449803.1801	25.732656	19.011135	11.772799	0.284179	21.612831	85.770401	19	60.213024
449805.781	25.792584	19.079456	11.789303	0.301725	21.554578	85.767462	19	60.11642
